index,Time,Open,High,Low,Close,Daily,Range,ADR,ADR_min,Fractal,Swing_Price,Swing_Type,Hour,Swing_Difference,Time_Difference,Retracement,pip_move,end_index,Swing_Length,Next_Swing,Largest_bar
49875,2017-03-03 23:45:00,1.06187,1.06234,1.06166,1.0621,2017-03-03 00:00:00,0.00068,0.00165525,0.00331,U,1.06234,E,23,0.008,0,3.187250996,0.008,49876,22,S,0.00336
49876,2017-03-06 00:00:00,1.0609,1.06096,1.05996,1.06018,2017-03-06 00:00:00,0.001,0.001783,0.00357,D,1.05996,S,0,-0.00238,2,0.2975,0.00238,49883,1,F,0.00238
49883,2017-03-06 01:45:00,1.0616,1.06208,1.06146,1.06199,2017-03-06 00:00:00,0.00062,0.001783,0.00357,U,1.06208,F,1,0.00212,0,0.890756303,0.00212,49911,7,T,0.00238
49911,2017-03-06 08:45:00,1.05949,1.06012,1.05913,1.05986,2017-03-06 00:00:00,0.00099,0.001783,0.00357,D,1.05913,T,8,-0.00295,0,1.391509434,0.00295,49916,28,E,0.00142
49916,2017-03-06 10:15:00,1.06086,1.06392,1.06082,1.06323,2017-03-06 00:00:00,0.0031,0.001783,0.00357,U,1.06392,E,10,0.00479,0,1.623728814,0.00479,49931,5,E,0.00437
49931,2017-03-06 14:00:00,1.05794,1.05824,1.0576,1.05792,2017-03-06 00:00:00,0.00064,0.001783,0.00357,D,1.0576,E,14,-0.00632,0,1.319415449,0.00632,49945,15,S,0.00437
49945,2017-03-06 17:30:00,1.05962,1.06076,1.05956,1.06045,2017-03-06 00:00:00,0.0012,0.001783,0.00357,U,1.06076,S,17,0.00316,0,0.5,0.00316,49981,14,T,0.00183
49981,2017-03-07 02:30:00,1.05767,1.0577,1.05719,1.0573,2017-03-07 00:00:00,0.00051,0.0018725,0.00375,D,1.05719,T,2,-0.00357,0,1.129746835,0.00357,50011,36,S,0.00151
50011,2017-03-07 10:00:00,1.05956,1.06022,1.05936,1.05943,2017-03-07 00:00:00,0.00086,0.0018725,0.00375,U,1.06022,S,10,0.00303,0,0.848739496,0.00303,50019,30,T,0.00136
50019,2017-03-07 12:00:00,1.05627,1.05658,1.05573,1.05627,2017-03-07 00:00:00,0.00085,0.0018725,0.00375,D,1.05573,T,12,-0.00449,0,1.481848185,0.00449,50032,8,S,0.00184
50032,2017-03-07 15:15:00,1.05746,1.05796,1.0572,1.05751,2017-03-07 00:00:00,0.00076,0.0018725,0.00375,U,1.05796,S,15,0.00223,0,0.496659243,0.00223,50037,13,F,0.00184
50037,2017-03-07 16:30:00,1.05663,1.05687,1.056,1.05625,2017-03-07 00:00:00,0.00087,0.0018725,0.00375,D,1.056,F,16,-0.00196,0,0.878923767,0.00196,50048,5,T,0.0015
50048,2017-03-07 19:15:00,1.05834,1.05883,1.05817,1.05828,2017-03-07 00:00:00,0.00066,0.0018725,0.00375,U,1.05883,T,19,0.00283,0,1.443877551,0.00283,50128,11,E,0.00127
50128,2017-03-08 15:15:00,1.05509,1.05509,1.05339,1.05423,2017-03-08 00:00:00,0.0017,0.001761,0.00352,D,1.05339,E,15,-0.00544,1,1.922261484,0.00544,50134,80,S,0.00244
50134,2017-03-08 16:45:00,1.05533,1.05619,1.05523,1.05529,2017-03-08 00:00:00,0.00096,0.001761,0.00352,U,1.05619,S,16,0.0028,0,0.514705882,0.0028,50201,6,T,0.00244
50201,2017-03-09 09:30:00,1.0526,1.05363,1.05241,1.05332,2017-03-09 00:00:00,0.00122,0.0016595,0.00332,D,1.05241,T,9,-0.00378,1,1.35,0.00378,50209,67,E,0.00172
50209,2017-03-09 11:30:00,1.05541,1.05693,1.05518,1.05625,2017-03-09 00:00:00,0.00175,0.0016595,0.00332,U,1.05693,E,11,0.00452,0,1.195767196,0.00452,50226,8,S,0.00223
50226,2017-03-09 15:45:00,1.05488,1.05925,1.05413,1.05834,2017-03-09 00:00:00,0.00512,0.0016595,0.00332,D,1.05413,S,15,-0.0028,0,0.619469027,0.0028,50228,17,T,0.00493
50228,2017-03-09 16:15:00,1.06105,1.06147,1.05924,1.05928,2017-03-09 00:00:00,0.00223,0.0016595,0.00332,U,1.06147,T,16,0.00734,0,2.621428571,0.00734,50235,2,S,0.00731
50235,2017-03-09 18:00:00,1.058,1.0582,1.05656,1.05693,2017-03-09 00:00:00,0.00164,0.0016595,0.00332,D,1.05656,S,18,-0.00491,0,0.66893733,0.00491,50246,7,F,0.0036
50246,2017-03-09 20:45:00,1.05929,1.05964,1.05883,1.05901,2017-03-09 00:00:00,0.00081,0.0016595,0.00332,U,1.05964,F,20,0.00308,0,0.627291242,0.00308,50263,11,F,0.00215
50263,2017-03-10 01:00:00,1.05741,1.0576,1.05716,1.05755,2017-03-10 00:00:00,0.00044,0.00174125,0.00348,D,1.05716,F,1,-0.00248,0,0.805194805,0.00248,50305,17,T,0.00125
50305,2017-03-10 11:30:00,1.06132,1.06188,1.0609,1.06158,2017-03-10 00:00:00,0.00098,0.00174125,0.00348,U,1.06188,T,11,0.00472,0,1.903225806,0.00472,50321,42,S,0.00233
50321,2017-03-10 15:30:00,1.06034,1.06359,1.0596,1.0632,2017-03-10 00:00:00,0.00399,0.00174125,0.00348,D,1.0596,S,15,-0.00228,0,0.483050847,0.00228,50323,16,T,0.00369
50323,2017-03-10 16:00:00,1.06449,1.06512,1.06391,1.064,2017-03-10 00:00:00,0.00121,0.00174125,0.00348,U,1.06512,T,16,0.00552,0,2.421052632,0.00552,50326,2,S,0.00502
50326,2017-03-10 16:45:00,1.06247,1.06391,1.06191,1.06334,2017-03-10 00:00:00,0.002,0.00174125,0.00348,D,1.06191,S,16,-0.00321,0,0.581521739,0.00321,50347,3,T,0.00229
50347,2017-03-10 22:00:00,1.0691,1.06983,1.06901,1.06942,2017-03-10 00:00:00,0.00082,0.00174125,0.00348,U,1.06983,T,22,0.00792,0,2.46728972,0.00792,50354,21,S,0.00432
50354,2017-03-10 23:45:00,1.06713,1.06776,1.06685,1.06776,2017-03-10 00:00:00,0.00091,0.00174125,0.00348,D,1.06685,S,23,-0.00298,0,0.376262626,0.00298,50390,7,T,0.00179
50390,2017-03-13 09:00:00,1.07113,1.07138,1.0705,1.07078,2017-03-13 00:00:00,0.00088,0.001904,0.00381,U,1.07138,T,9,0.00453,2,1.520134228,0.00453,50420,36,E,0.00172
50420,2017-03-13 16:30:00,1.06612,1.06698,1.06548,1.06663,2017-03-13 00:00:00,0.0015,0.001904,0.00381,D,1.06548,E,16,-0.0059,0,1.302428256,0.0059,50424,30,S,0.00264
50424,2017-03-13 17:30:00,1.06684,1.06786,1.06684,1.06768,2017-03-13 00:00:00,0.00102,0.001904,0.00381,U,1.06786,S,17,0.00238,0,0.403389831,0.00238,50515,4,T,0.0014
50515,2017-03-14 16:15:00,1.06279,1.06411,1.06249,1.06368,2017-03-14 00:00:00,0.00162,0.00186225,0.00372,D,1.06249,T,16,-0.00537,1,2.256302521,0.00537,50522,91,S,0.00183
50522,2017-03-14 18:00:00,1.06442,1.06463,1.064,1.06422,2017-03-14 00:00:00,0.00063,0.00186225,0.00372,U,1.06463,S,18,0.00214,0,0.398510242,0.00214,50538,7,T,0.00176
50538,2017-03-14 22:00:00,1.06051,1.06057,1.05993,1.06016,2017-03-14 00:00:00,0.00064,0.00186225,0.00372,D,1.05993,T,22,-0.0047,0,2.196261682,0.0047,50585,16,S,0.00202
50585,2017-03-15 09:45:00,1.06356,1.06388,1.06336,1.0638,2017-03-15 00:00:00,0.00052,0.00186625,0.00373,U,1.06388,S,9,0.00395,0,0.840425532,0.00395,50607,47,F,0.00132
50607,2017-03-15 15:15:00,1.0621,1.06229,1.06064,1.06137,2017-03-15 00:00:00,0.00165,0.00186625,0.00373,D,1.06064,F,15,-0.00324,0,0.820253165,0.00324,50621,22,T,0.00184
50621,2017-03-15 18:45:00,1.06374,1.06442,1.06338,1.06414,2017-03-15 00:00:00,0.00104,0.00186625,0.00373,U,1.06442,T,18,0.00378,0,1.166666667,0.00378,50626,14,S,0.00184
50626,2017-03-15 20:00:00,1.06246,1.06951,1.06208,1.06647,2017-03-15 00:00:00,0.00743,0.00186625,0.00373,D,1.06208,S,20,-0.00234,0,0.619047619,0.00234,50630,5,T,0.00705
50630,2017-03-15 21:00:00,1.07039,1.07177,1.06946,1.07007,2017-03-15 00:00:00,0.00231,0.00186625,0.00373,U,1.07177,T,21,0.00969,0,4.141025641,0.00969,50631,4,S,0.00705
50631,2017-03-15 21:15:00,1.0701,1.0701,1.06844,1.06891,2017-03-15 00:00:00,0.00166,0.00186625,0.00373,D,1.06844,S,21,-0.00333,0,0.343653251,0.00333,50652,1,T,0.00333
50652,2017-03-16 02:30:00,1.074,1.07455,1.07375,1.07404,2017-03-16 00:00:00,0.0008,0.00201675,0.00403,U,1.07455,T,2,0.00611,0,1.834834835,0.00611,50662,21,S,0.00351
50662,2017-03-16 05:00:00,1.07261,1.07275,1.07186,1.07248,2017-03-16 00:00:00,0.00089,0.00201675,0.00403,D,1.07186,S,5,-0.00269,0,0.440261866,0.00269,50676,10,F,0.00135
50676,2017-03-16 08:30:00,1.07342,1.07403,1.07336,1.0739,2017-03-16 00:00:00,0.00067,0.00201675,0.00403,U,1.07403,F,8,0.00217,0,0.80669145,0.00217,50685,14,T,0.00112
50685,2017-03-16 10:45:00,1.07089,1.07106,1.07048,1.0709,2017-03-16 00:00:00,0.00058,0.00201675,0.00403,D,1.07048,T,10,-0.00355,0,1.6359447,0.00355,50709,9,E,0.00195
50709,2017-03-16 16:45:00,1.07408,1.07427,1.07328,1.07363,2017-03-16 00:00:00,0.00099,0.00201675,0.00403,U,1.07427,E,16,0.00379,0,1.067605634,0.00379,50724,24,S,0.00185
50724,2017-03-16 20:30:00,1.07093,1.07276,1.07066,1.07249,2017-03-16 00:00:00,0.0021,0.00201675,0.00403,D,1.07066,S,20,-0.00361,0,0.952506596,0.00361,50774,15,T,0.00198
50774,2017-03-17 09:00:00,1.078,1.07819,1.07746,1.07775,2017-03-17 00:00:00,0.00073,0.00204675,0.00409,U,1.07819,T,9,0.00753,1,2.085872576,0.00753,50777,50,S,0.00429
50777,2017-03-17 09:45:00,1.07587,1.07608,1.07527,1.07529,2017-03-17 00:00:00,0.00081,0.00204675,0.00409,D,1.07527,S,9,-0.00292,0,0.387782205,0.00292,50783,3,F,0.0025
50783,2017-03-17 11:15:00,1.07737,1.07793,1.07728,1.07781,2017-03-17 00:00:00,0.00065,0.00204675,0.00409,U,1.07793,F,11,0.00266,0,0.910958904,0.00266,50794,6,T,0.00167
50794,2017-03-17 14:00:00,1.07342,1.07384,1.07266,1.07373,2017-03-17 00:00:00,0.00118,0.00204675,0.00409,D,1.07266,T,14,-0.00527,0,1.981203008,0.00527,50804,11,S,0.0039
50804,2017-03-17 16:30:00,1.07548,1.0756,1.07461,1.0751,2017-03-17 00:00:00,0.00099,0.00204675,0.00409,U,1.0756,S,16,0.00294,0,0.557874763,0.00294,50808,10,F,0.00153
50808,2017-03-17 17:30:00,1.0739,1.07401,1.07302,1.0734,2017-03-17 00:00:00,0.00099,0.00204675,0.00409,D,1.07302,F,17,-0.00258,0,0.87755102,0.00258,50815,4,F,0.0017
50815,2017-03-17 19:15:00,1.07464,1.07549,1.07441,1.07504,2017-03-17 00:00:00,0.00108,0.00204675,0.00409,U,1.07549,F,19,0.00247,0,0.957364341,0.00247,50827,7,F,0.00163
50827,2017-03-17 22:15:00,1.07335,1.07361,1.07326,1.07359,2017-03-17 00:00:00,0.00035,0.00204675,0.00409,D,1.07326,F,22,-0.00223,0,0.902834008,0.00223,50866,12,T,0.00162
50866,2017-03-20 09:15:00,1.07706,1.07767,1.07663,1.07711,2017-03-20 00:00:00,0.00104,0.001879,0.00376,U,1.07767,T,9,0.00441,2,1.977578475,0.00441,50908,39,E,0.00131
50908,2017-03-20 19:45:00,1.07332,1.07343,1.07242,1.07275,2017-03-20 00:00:00,0.00101,0.001879,0.00376,D,1.07242,E,19,-0.00525,0,1.19047619,0.00525,50916,42,S,0.00205
50916,2017-03-20 21:45:00,1.07415,1.07448,1.074,1.07426,2017-03-20 00:00:00,0.00048,0.001879,0.00376,U,1.07448,S,21,0.00206,0,0.392380952,0.00206,50931,8,T,0.00205
50931,2017-03-21 01:30:00,1.07262,1.07271,1.07184,1.0727,2017-03-21 00:00:00,0.00087,0.00184675,0.00369,D,1.07184,T,1,-0.00264,0,1.281553398,0.00264,50978,15,E,0.00169
50978,2017-03-21 13:15:00,1.08075,1.08118,1.08055,1.08088,2017-03-21 00:00:00,0.00063,0.00184675,0.00369,U,1.08118,E,13,0.00934,0,3.537878788,0.00934,50984,47,S,0.00259
50984,2017-03-21 14:45:00,1.07994,1.08022,1.07922,1.07952,2017-03-21 00:00:00,0.001,0.00184675,0.00369,D,1.07922,S,14,-0.00196,0,0.209850107,0.00196,50989,6,T,0.00139
50989,2017-03-21 16:00:00,1.08152,1.08188,1.08098,1.08143,2017-03-21 00:00:00,0.0009,0.00184675,0.00369,U,1.08188,T,16,0.00266,0,1.357142857,0.00266,50995,5,S,0.00151
50995,2017-03-21 17:30:00,1.07993,1.08067,1.07925,1.08057,2017-03-21 00:00:00,0.00142,0.00184675,0.00369,D,1.07925,S,17,-0.00263,0,0.988721805,0.00263,51000,6,F,0.00203
51000,2017-03-21 18:45:00,1.08153,1.08179,1.08123,1.08151,2017-03-21 00:00:00,0.00056,0.00184675,0.00369,U,1.08179,F,18,0.00254,0,0.965779468,0.00254,51007,5,F,0.00186
51007,2017-03-21 20:30:00,1.08022,1.08025,1.07946,1.08,2017-03-21 00:00:00,0.00079,0.00184675,0.00369,D,1.07946,F,20,-0.00233,0,0.917322835,0.00233,51024,7,F,0.0019
51024,2017-03-22 00:45:00,1.08103,1.0817,1.08098,1.08118,2017-03-22 00:00:00,0.00072,0.0019855,0.00397,U,1.0817,F,0,0.00224,0,0.961373391,0.00224,51038,17,T,0.00145
51038,2017-03-22 04:15:00,1.079,1.07937,1.07878,1.07931,2017-03-22 00:00:00,0.00059,0.0019855,0.00397,D,1.07878,T,4,-0.00292,0,1.303571429,0.00292,51056,14,E,0.00145
51056,2017-03-22 08:45:00,1.081,1.08182,1.08092,1.08132,2017-03-22 00:00:00,0.0009,0.0019855,0.00397,U,1.08182,E,8,0.00304,0,1.04109589,0.00304,51066,18,E,0.0023
51066,2017-03-22 11:15:00,1.07826,1.07844,1.0775,1.07758,2017-03-22 00:00:00,0.00094,0.0019855,0.00397,D,1.0775,E,11,-0.00432,0,1.421052632,0.00432,51088,10,E,0.0023
51088,2017-03-22 16:45:00,1.08117,1.08242,1.08115,1.08159,2017-03-22 00:00:00,0.00127,0.0019855,0.00397,U,1.08242,E,16,0.00492,0,1.138888889,0.00492,51131,22,S,0.00201
51131,2017-03-23 03:30:00,1.07866,1.07872,1.07809,1.07811,2017-03-23 00:00:00,0.00063,0.00200975,0.00402,D,1.07809,S,3,-0.00433,0,0.880081301,0.00433,51151,43,F,0.00201
51151,2017-03-23 08:30:00,1.07947,1.08043,1.07947,1.07999,2017-03-23 00:00:00,0.00096,0.00200975,0.00402,U,1.08043,F,8,0.00234,0,0.540415704,0.00234,51167,20,T,0.00157
51167,2017-03-23 12:30:00,1.07738,1.07904,1.0767,1.07886,2017-03-23 00:00:00,0.00234,0.00200975,0.00402,D,1.0767,T,12,-0.00373,0,1.594017094,0.00373,51169,16,S,0.00196
51169,2017-03-23 13:00:00,1.07878,1.07945,1.07872,1.07876,2017-03-23 00:00:00,0.00073,0.00200975,0.00402,U,1.07945,S,13,0.00275,0,0.737265416,0.00275,51232,2,T,0.00255
51232,2017-03-24 04:45:00,1.07622,1.07626,1.07597,1.0761,2017-03-24 00:00:00,0.00029,0.0018765,0.00375,D,1.07597,T,4,-0.00348,1,1.265454545,0.00348,51262,63,E,0.00166
51262,2017-03-24 12:15:00,1.08052,1.08123,1.08025,1.081,2017-03-24 00:00:00,0.00098,0.0018765,0.00375,U,1.08123,E,12,0.00526,0,1.511494253,0.00526,51277,30,S,0.00252
51277,2017-03-24 16:00:00,1.07977,1.07984,1.07896,1.07946,2017-03-24 00:00:00,0.00088,0.0018765,0.00375,D,1.07896,S,16,-0.00227,0,0.431558935,0.00227,51297,15,T,0.00122
51297,2017-03-24 21:15:00,1.08105,1.08173,1.08081,1.08154,2017-03-24 00:00:00,0.00092,0.0018765,0.00375,U,1.08173,T,21,0.00277,0,1.220264317,0.00277,51299,20,S,0.00163
51299,2017-03-24 21:45:00,1.07979,1.08005,1.07899,1.07922,2017-03-24 00:00:00,0.00106,0.0018765,0.00375,D,1.07899,S,21,-0.00274,0,0.989169675,0.00274,51345,2,T,0.00264
51345,2017-03-27 10:15:00,1.08674,1.0873,1.08637,1.08715,2017-03-27 00:00:00,0.00093,0.00170375,0.00341,U,1.0873,T,10,0.00831,3,3.032846715,0.00831,51354,46,S,0.00433
51354,2017-03-27 12:30:00,1.08544,1.0865,1.08526,1.08649,2017-03-27 00:00:00,0.00124,0.00170375,0.00341,D,1.08526,S,12,-0.00204,0,0.245487365,0.00204,51368,9,T,0.00159
51368,2017-03-27 16:00:00,1.08938,1.09057,1.08921,1.08988,2017-03-27 00:00:00,0.00136,0.00170375,0.00341,U,1.09057,T,16,0.00531,0,2.602941176,0.00531,51415,14,S,0.00201
51415,2017-03-28 03:45:00,1.08621,1.08657,1.08545,1.08557,2017-03-28 00:00:00,0.00112,0.0017445,0.00349,D,1.08545,S,3,-0.00512,0,0.964218456,0.00512,51434,47,F,0.00192
51434,2017-03-28 08:30:00,1.08696,1.08723,1.08638,1.08638,2017-03-28 00:00:00,0.00085,0.0017445,0.00349,U,1.08723,F,8,0.00178,0,0.34765625,0.00178,51439,19,T,0.00111
51439,2017-03-28 09:45:00,1.08521,1.08548,1.08475,1.08528,2017-03-28 00:00:00,0.00073,0.0017445,0.00349,D,1.08475,T,9,-0.00248,0,1.393258427,0.00248,51440,5,S,0.00148
51440,2017-03-28 10:00:00,1.08533,1.08685,1.08502,1.08618,2017-03-28 00:00:00,0.00183,0.0017445,0.00349,U,1.08685,S,10,0.0021,0,0.846774194,0.0021,51445,1,T,0.0021
51445,2017-03-28 11:15:00,1.08485,1.08514,1.08446,1.0848,2017-03-28 00:00:00,0.00068,0.0017445,0.00349,D,1.08446,T,11,-0.00239,0,1.138095238,0.00239,51471,5,E,0.0021
51471,2017-03-28 17:45:00,1.08677,1.08717,1.08643,1.08672,2017-03-28 00:00:00,0.00074,0.0017445,0.00349,U,1.08717,E,17,0.00271,0,1.133891213,0.00271,51484,26,E,0.00189
51484,2017-03-28 21:00:00,1.08228,1.08233,1.07979,1.0802,2017-03-28 00:00:00,0.00254,0.0017445,0.00349,D,1.07979,E,21,-0.00738,0,2.723247232,0.00738,51516,13,S,0.00295
51516,2017-03-29 05:15:00,1.08182,1.08259,1.0817,1.08247,2017-03-29 00:00:00,0.00089,0.00177325,0.00355,U,1.08259,S,5,0.0028,0,0.379403794,0.0028,51555,32,T,0.00295
51555,2017-03-29 15:00:00,1.07514,1.07565,1.07388,1.07477,2017-03-29 00:00:00,0.00177,0.00177325,0.00355,D,1.07388,T,15,-0.00871,0,3.110714286,0.00871,51558,39,S,0.00452
51558,2017-03-29 15:45:00,1.07637,1.07653,1.07584,1.07627,2017-03-29 00:00:00,0.00069,0.00177325,0.00355,U,1.07653,S,15,0.00265,0,0.304247991,0.00265,51560,3,F,0.00452
51560,2017-03-29 16:15:00,1.07526,1.07543,1.07431,1.07505,2017-03-29 00:00:00,0.00112,0.00177325,0.00355,D,1.07431,F,16,-0.00222,0,0.837735849,0.00222,51586,2,T,0.00202
51586,2017-03-29 22:45:00,1.07666,1.07727,1.07652,1.0771,2017-03-29 00:00:00,0.00075,0.00177325,0.00355,U,1.07727,T,22,0.00296,0,1.333333333,0.00296,51614,26,E,0.00202
51614,2017-03-30 05:45:00,1.07443,1.07454,1.07406,1.07449,2017-03-30 00:00:00,0.00048,0.001653,0.00331,D,1.07406,E,5,-0.00321,0,1.084459459,0.00321,51630,28,S,0.00113
51630,2017-03-30 09:45:00,1.07594,1.07674,1.07582,1.0761,2017-03-30 00:00:00,0.00092,0.001653,0.00331,U,1.07674,S,9,0.00268,0,0.834890966,0.00268,51635,16,T,0.00118
51635,2017-03-30 11:00:00,1.07359,1.07374,1.07297,1.0735,2017-03-30 00:00:00,0.00077,0.001653,0.00331,D,1.07297,T,11,-0.00377,0,1.406716418,0.00377,51648,5,S,0.00222
51648,2017-03-30 14:15:00,1.07408,1.07467,1.07401,1.07443,2017-03-30 00:00:00,0.00066,0.001653,0.00331,U,1.07467,S,14,0.0017,0,0.450928382,0.0017,51654,13,T,0.00145
51654,2017-03-30 15:45:00,1.07256,1.07296,1.07198,1.07208,2017-03-30 00:00:00,0.00098,0.001653,0.00331,D,1.07198,T,15,-0.00269,0,1.582352941,0.00269,51657,6,E,0.00192
51657,2017-03-30 16:30:00,1.07434,1.07528,1.07394,1.07406,2017-03-30 00:00:00,0.00134,0.001653,0.00331,U,1.07528,E,16,0.0033,0,1.226765799,0.0033,51686,3,E,0.0032
51686,2017-03-30 23:45:00,1.06743,1.06758,1.06712,1.06739,2017-03-30 00:00:00,0.00046,0.001653,0.00331,D,1.06712,E,23,-0.00816,0,2.472727273,0.00816,51734,29,S,0.00342
51734,2017-03-31 11:45:00,1.06933,1.0697,1.0691,1.06936,2017-03-31 00:00:00,0.0006,0.00172575,0.00345,U,1.0697,S,11,0.00258,1,0.316176471,0.00258,51738,48,T,0.00132
51738,2017-03-31 12:45:00,1.06835,1.06841,1.0669,1.06697,2017-03-31 00:00:00,0.00151,0.00172575,0.00345,D,1.0669,T,12,-0.0028,0,1.085271318,0.0028,51747,4,S,0.00187
51747,2017-03-31 15:00:00,1.06848,1.06926,1.06806,1.06903,2017-03-31 00:00:00,0.0012,0.00172575,0.00345,U,1.06926,S,15,0.00236,0,0.842857143,0.00236,51750,9,F,0.00187
51750,2017-03-31 15:45:00,1.06814,1.06822,1.06727,1.06776,2017-03-31 00:00:00,0.00095,0.00172575,0.00345,D,1.06727,F,15,-0.00199,0,0.843220339,0.00199,51752,3,T,0.00127
51752,2017-03-31 16:15:00,1.06859,1.06939,1.0685,1.06918,2017-03-31 00:00:00,0.00089,0.00172575,0.00345,U,1.06939,T,16,0.00212,0,1.065326633,0.00212,51756,2,E,0.00212
51756,2017-03-31 17:15:00,1.06806,1.0682,1.06707,1.06753,2017-03-31 00:00:00,0.00113,0.00172575,0.00345,D,1.06707,E,17,-0.00232,0,1.094339623,0.00232,51759,4,E,0.00212
51759,2017-03-31 18:00:00,1.06939,1.07015,1.06879,1.06928,2017-03-31 00:00:00,0.00136,0.00172575,0.00345,U,1.07015,E,18,0.00308,0,1.327586207,0.00308,51781,3,E,0.00284
51781,2017-03-31 23:30:00,1.06571,1.0658,1.06509,1.06523,2017-03-31 00:00:00,0.00071,0.00172575,0.00345,D,1.06509,E,23,-0.00506,0,1.642857143,0.00506,51815,22,S,0.00284
51815,2017-04-03 08:00:00,1.06787,1.06804,1.06768,1.06787,2017-04-03 00:00:00,0.00036,0.001714,0.00343,U,1.06804,S,8,0.00295,2,0.583003953,0.00295,51842,34,T,0.00129
51842,2017-04-03 14:45:00,1.06508,1.06592,1.06488,1.06546,2017-04-03 00:00:00,0.00104,0.001714,0.00343,D,1.06488,T,14,-0.00316,0,1.071186441,0.00316,51851,27,S,0.00148
51851,2017-04-03 17:00:00,1.06617,1.06793,1.0659,1.06763,2017-04-03 00:00:00,0.00203,0.001714,0.00343,U,1.06793,S,17,0.00305,0,0.965189873,0.00305,51855,9,T,0.00187
51855,2017-04-03 18:00:00,1.0653,1.06543,1.06414,1.06482,2017-04-03 00:00:00,0.00129,0.001714,0.00343,D,1.06414,T,18,-0.00379,0,1.242622951,0.00379,51875,4,S,0.003
51875,2017-04-03 23:00:00,1.06715,1.06755,1.06685,1.06715,2017-04-03 00:00:00,0.0007,0.001714,0.00343,U,1.06755,S,23,0.00341,0,0.899736148,0.00341,51921,20,F,0.003
51921,2017-04-04 10:30:00,1.06571,1.06581,1.06434,1.06456,2017-04-04 00:00:00,0.00147,0.00168025,0.00336,D,1.06434,F,10,-0.00321,0,0.941348974,0.00321,51927,46,F,0.00159
51927,2017-04-04 12:00:00,1.06598,1.06626,1.06579,1.0659,2017-04-04 00:00:00,0.00047,0.00168025,0.00336,U,1.06626,F,12,0.00192,0,0.598130841,0.00192,51934,6,T,0.00149
51934,2017-04-04 13:45:00,1.06412,1.06419,1.06347,1.0641,2017-04-04 00:00:00,0.00072,0.00168025,0.00336,D,1.06347,T,13,-0.00279,0,1.453125,0.00279,51957,7,E,0.00236
51957,2017-04-04 19:30:00,1.06635,1.06679,1.06625,1.06637,2017-04-04 00:00:00,0.00054,0.00168025,0.00336,U,1.06679,E,19,0.00332,0,1.189964158,0.00332,51961,23,S,0.00194
51961,2017-04-04 20:30:00,1.06485,1.06538,1.06473,1.06533,2017-04-04 00:00:00,0.00065,0.00168025,0.00336,D,1.06473,S,20,-0.00206,0,0.620481928,0.00206,51980,4,T,0.00147
51980,2017-04-05 01:15:00,1.06808,1.06843,1.06799,1.0681,2017-04-05 00:00:00,0.00044,0.00153325,0.00307,U,1.06843,T,1,0.0037,0,1.796116505,0.0037,52012,19,S,0.00129
52012,2017-04-05 09:15:00,1.06678,1.06705,1.06671,1.06698,2017-04-05 00:00:00,0.00034,0.00153325,0.00307,D,1.06671,S,9,-0.00172,0,0.464864865,0.00172,52016,32,T,0.00068
52016,2017-04-05 10:15:00,1.0686,1.06887,1.06794,1.06867,2017-04-05 00:00:00,0.00093,0.00153325,0.00307,U,1.06887,T,10,0.00216,0,1.255813953,0.00216,52024,4,E,0.00163
52024,2017-04-05 12:15:00,1.06694,1.06705,1.06612,1.0664,2017-04-05 00:00:00,0.00093,0.00153325,0.00307,D,1.06612,E,12,-0.00275,0,1.273148148,0.00275,52033,8,S,0.00143
52033,2017-04-05 14:30:00,1.0669,1.06854,1.06683,1.06809,2017-04-05 00:00:00,0.00171,0.00153325,0.00307,U,1.06854,S,14,0.00242,0,0.88,0.00242,52058,9,T,0.0022
52058,2017-04-05 21:00:00,1.06484,1.0662,1.06336,1.0649,2017-04-05 00:00:00,0.00284,0.00153325,0.00307,D,1.06336,T,21,-0.00518,0,2.140495868,0.00518,52066,25,S,0.00284
52066,2017-04-05 23:00:00,1.06776,1.06809,1.06738,1.06747,2017-04-05 00:00:00,0.00071,0.00153325,0.00307,U,1.06809,S,23,0.00473,0,0.913127413,0.00473,52070,8,F,0.00246
52070,2017-04-06 00:00:00,1.06616,1.06643,1.06603,1.06612,2017-04-06 00:00:00,0.0004,0.001548,0.0031,D,1.06603,F,0,-0.00206,0,0.43551797,0.00206,52085,4,T,0.00108
52085,2017-04-06 03:45:00,1.06799,1.06834,1.06753,1.06758,2017-04-06 00:00:00,0.00081,0.001548,0.0031,U,1.06834,T,3,0.00231,0,1.121359223,0.00231,52111,15,E,0.00122
52111,2017-04-06 10:15:00,1.06478,1.06479,1.06281,1.0641,2017-04-06 00:00:00,0.00198,0.001548,0.0031,D,1.06281,E,10,-0.00553,0,2.393939394,0.00553,52129,26,S,0.00501
52129,2017-04-06 14:45:00,1.06703,1.06751,1.06525,1.06588,2017-04-06 00:00:00,0.00226,0.001548,0.0031,U,1.06751,S,14,0.0047,0,0.849909584,0.0047,52151,18,F,0.00501
52151,2017-04-06 20:15:00,1.06481,1.06482,1.06372,1.06377,2017-04-06 00:00:00,0.0011,0.001548,0.0031,D,1.06372,F,20,-0.00379,0,0.806382979,0.00379,52186,22,F,0.00219
52186,2017-04-07 05:00:00,1.06522,1.06596,1.06522,1.06568,2017-04-07 00:00:00,0.00074,0.001593,0.00319,U,1.06596,F,5,0.00224,0,0.591029024,0.00224,52225,35,T,0.00189
